Id,ReceiptNo,TransactionDate,TenancyId,ReferenceNo,PaymentMode,ReceiptAmount,CapturedBy,Narration,Status,IDNumber,PayBillNo
12876,R12876,2023-12-11 19:02:48.020383,328,RLB8VFU0YS,1,13500.00,System,,Posted,,345345
12853,R12853,2023-12-10 17:48:32.146363,772,RLA1RZB9BX,1,8000.00,System,,Posted,,4051511
12863,R12863,2023-12-11 10:43:18.982053,814,RLB2TQERI8,1,13500.00,System,,Posted,,345345
12854,R12854,2023-12-10 18:00:09.856647,812,RLA6S0T32E,1,13500.00,System,,Posted,,345345
12855,R12855,2023-12-10 18:57:24.978339,781,RLA4S8UVFC,1,13500.00,System,,Posted,,345345
12871,R12871,2023-12-11 14:48:38.693955,684,RLB9UI1LFJ,1,8000.00,System,,Posted,,4051511
12856,R12856,2023-12-10 20:03:22.94287,503,RLA6SJXX08,1,8000.00,System,,Posted,,4051511
12864,R12864,2023-12-11 10:46:20.407776,808,RLB7TQQG9V,1,8000.00,System,,Posted,,4051511
12857,R12857,2023-12-10 20:07:08.455697,585,RLA7SKIHY5,1,5000.00,System,,Posted,,345345
12858,R12858,2023-12-10 20:20:24.373647,537,RLA5SMFPHD,1,1500.00,System,,Posted,,345345
12859,R12859,2023-12-10 20:47:04.937105,622,RLA6SPUH5G,1,15500.00,System,,Posted,,345345
12865,R12865,2023-12-11 11:25:45.820642,687,RLB6TV2EMI,1,6000.00,System,,Posted,,4051511
12860,R12860,2023-12-10 21:35:08.803627,498,RLA8SUL2V6,1,15000.00,System,,Posted,,345345
12866,R12866,2023-12-11 11:29:13.480442,315,RLB6TVGNDY,1,2000.00,System,,Posted,,345345
12872,R12872,2023-12-11 15:42:24.295813,713,RLB7UO3PSH,1,18250.00,System,,Posted,,345345
12867,R12867,2023-12-11 11:29:31.242639,517,RLB7TVHMAN,1,8000.00,System,,Posted,,4051511
12868,R12868,2023-12-11 11:39:50.787976,23,RLB0TWMDIQ,1,8000.00,System,,Posted,,345345
12880,R12880,2023-12-11 21:16:26.599218,268,RLB9W13M6F,1,13500.00,System,,Posted,,345345
12869,R12869,2023-12-11 11:40:37.511647,480,RLB3TWPLXD,1,8000.00,System,,Posted,,4051511
12877,R12877,2023-12-11 19:17:50.63598,712,RLB2VINWRG,1,3000.00,System,,Posted,,4051511
12873,R12873,2023-12-11 17:24:51.57441,676,RLB9V0LH0F,1,4000.00,System,,Posted,,4051511
12874,R12874,2023-12-11 18:42:34.117054,461,RLB2VC6MTW,1,16000.00,System,,Posted,,4051511
12875,R12875,2023-12-11 18:56:28.539786,509,RLB7VENHQB,1,8000.00,System,,Posted,,4051511
12878,R12878,2023-12-11 19:21:27.470069,144,RLB8VJCH04,1,10000.00,System,,Posted,,345345
12881,R12881,2023-12-11 21:50:05.559168,493,RLB4W4QAH0,1,11500.00,System,,Posted,,345345
12879,R12879,2023-12-11 20:51:32.685082,195,RLB7VXWJKR,1,12500.00,System,,Posted,,345345
12883,R12883,2023-12-12 10:01:03.035448,306,RLC4WXH3FE,1,7500.00,System,,Posted,,345345
12882,R12882,2023-12-11 21:56:08.601402,169,RLB9W5AV51,1,11500.00,System,,Posted,,345345
12884,R12884,2023-12-12 10:06:15.669273,417,RLC2WY0IZI,1,3000.00,System,,Posted,,4051511
12885,R12885,2023-12-12 13:31:16.192688,288,RLC2XKOXZM,1,7500.00,System,,Posted,,345345
12886,R12886,2023-12-12 14:20:13.011837,32,RLC3XQ9SRF,1,8000.00,System,,Posted,,345345
12887,R12887,2023-12-12 15:30:55.158639,737,RLC7XY1SUV,1,10500.00,System,,Posted,,345345
12888,R12888,2023-12-12 15:41:14.583471,179,RL81KCV3P5,1,11500.00,System,,Posted,,345345
12889,R12889,2023-12-12 15:43:38.31714,502,RL61D8TNHL,1,8000.00,System,,Posted,,4051511
12890,R12890,2023-12-12 15:44:52.569413,365,RL466CR1SC,1,85000.00,System,,Posted,,345345
12891,R12891,2023-12-12 15:45:28.404517,65,RL22XPOCUI,1,14000.00,System,,Posted,,345345
12892,R12892,2023-12-04 16:09:00.0,789,LANTANA03-12-23,0,130000,,paid in USD to Isaac's account,Posted,,345345
12893,R12893,2023-12-05 16:12:00.0,343,RUNDAELECRCT,0,35011,,To be deducted from deposit,Posted,,345345
12938,R12938,2023-12-16 18:02:38.493266,29,RLG9CODWW1,1,600.00,System,,Posted,,345345
12894,R12894,2023-12-12 16:20:46.148785,815,RKP8CMDBJQ,1,31000.00,System,,Posted,,345345
12915,R12915,2023-12-14 08:34:16.717665,337,RLE7467HJJ,1,8500.00,System,,Posted,,345345
12895,R12895,2023-12-12 17:28:42.667799,61,RLC4YBMUZW,1,14800.00,System,,Posted,,345345
12896,R12896,2023-12-12 17:40:52.555631,228,RLC1YD822R,1,15000.00,System,,Posted,,345345
12929,R12929,2023-12-15 15:58:32.705694,314,RLF88UFL22,1,5000.00,System,,Posted,,345345
12897,R12897,2023-12-12 21:34:44.455739,677,RLC3ZBTHCJ,1,8000.00,System,,Posted,,4051511
12916,R12916,2023-12-14 09:56:36.81127,610,RLE34E60DL,1,4000.00,System,,Posted,,4051511
12898,R12898,2023-12-12 22:05:58.900146,54,RLC3ZEP955,1,12500.00,System,,Posted,,345345
12899,R12899,2023-12-12 22:50:41.894421,29,RLC4ZHPWDW,1,1000.00,System,,Posted,,345345
12900,R12900,2023-12-13 04:31:40.1937,504,RLD2ZNFUHM,1,9500.00,System,,Posted,,4051511
12917,R12917,2023-12-14 12:11:37.91714,368,RLE94SPM3R,1,7500.00,System,,Posted,,345345
12901,R12901,2023-12-13 04:59:00.277905,609,RLD2ZNMUCK,1,3000.00,System,,Posted,,4051511
12902,R12902,2023-12-13 09:00:44.038412,513,RLD7108ZDF,1,8000.00,System,,Posted,,4051511
12903,R12903,2023-12-13 09:56:14.879509,585,RLD815SAEK,1,500.00,System,,Posted,,345345
12918,R12918,2023-12-14 16:11:37.698636,96,RLE45JPPF0,1,15500.00,System,,Posted,,345345
12904,R12904,2023-12-13 13:05:57.124414,554,RLD61Q2KIE,1,7500.00,System,,Posted,,345345
12905,R12905,2023-12-13 14:14:40.961668,82,RL69D5PJ07,1,17500.00,System,,Posted,,345345
12930,R12930,2023-12-15 16:57:58.177747,585,RLF491QY0Y,1,700.00,System,,Posted,,345345
12906,R12906,2023-12-13 14:14:50.379291,83,RL60D5WJW4,1,17000.00,System,,Posted,,345345
12919,R12919,2023-12-14 18:51:16.947071,489,RLE865WXWU,1,14500.00,System,,Posted,,345345
12907,R12907,2023-12-13 15:37:22.579263,316,RLD726YDZR,1,14600.00,System,,Posted,,345345
12908,R12908,2023-12-13 17:25:41.076684,615,RLD82JZ7XW,1,8000.00,System,,Posted,,4051511
12909,R12909,2023-12-13 17:35:14.625064,408,RLD62LAYEU,1,4000.00,System,,Posted,,4051511
12920,R12920,2023-12-14 20:52:18.181708,330,RLE16Q04LJ,1,16500.00,System,,Posted,,345345
12910,R12910,2023-12-13 18:54:31.290775,778,RLD92XIYI9,1,8000.00,System,,Posted,,4051511
12911,R12911,2023-12-13 20:08:15.343309,377,RLD93AIMN3,1,11500.00,System,,Posted,,345345
12912,R12912,2023-12-13 20:40:44.700073,176,RLD23FCHQE,1,8000.00,System,,Posted,,345345
12921,R12921,2023-12-15 05:49:25.279001,224,RLF877C51G,1,12500.00,System,,Posted,,345345
12913,R12913,2023-12-13 21:15:05.782567,277,RLD43JNSTM,1,10000.00,System,,Posted,,345345
12914,R12914,2023-12-13 22:16:33.660215,154,RLD03PB2RW,1,13500.00,System,,Posted,,345345
12931,R12931,2023-12-15 20:00:42.890572,804,RLF79V9F3F,1,12500.00,System,,Posted,,345345
12922,R12922,2023-12-15 07:30:10.349209,52,RLF17BF4QN,1,12500.00,System,,Posted,,345345
12923,R12923,2023-12-15 09:19:07.942119,607,RLF57L7NUH,1,8000.00,System,,Posted,,4051511
12939,R12939,2023-12-16 18:46:09.301385,564,RL64FCP386,1,8000.00,System,,Posted,,4051511
12924,R12924,2023-12-15 09:42:41.327683,422,RLF17NLKXH,1,16000.00,System,,Posted,,4051511
12932,R12932,2023-12-15 20:23:55.216009,467,RLF89YYT8O,1,7000.00,System,,Posted,,4051511
12925,R12925,2023-12-15 12:18:47.821466,326,RLF684UU3G,1,15500.00,System,,Posted,,345345
12926,R12926,2023-12-15 12:23:31.516919,759,RLF785EASR,1,9500.00,System,,Posted,,345345
12927,R12927,2023-12-15 15:14:03.285493,556,RLF38P7YJ5,1,4000.00,System,,Posted,,4051511
12933,R12933,2023-12-15 20:25:58.106912,716,RLF69ZA052,1,5000.00,System,,Posted,,345345
12928,R12928,2023-12-15 15:52:41.14603,435,RLF08TR948,1,2000.00,System,,Posted,,4051511
12934,R12934,2023-12-16 08:26:11.039395,250,RLG9AU6OGX,1,6500.00,System,,Posted,,345345
12940,R12940,2023-12-16 19:06:18.520178,247,RLG2CYJJU8,1,6500.00,System,,Posted,,345345
12935,R12935,2023-12-16 11:28:28.232246,697,RLG6BD76MC,1,3000.00,System,,Posted,,345345
12936,R12936,2023-12-16 13:18:02.205256,246,RLG4BPH37Q,1,6500.00,System,,Posted,,345345
12945,R12945,2023-12-17 17:20:13.22271,816,RL25XPLOON,1,13000.00,System,,Posted,,345345
12937,R12937,2023-12-16 17:47:20.052848,741,RLG1CM538L,1,14500.00,System,,Posted,,345345
12941,R12941,2023-12-16 19:23:02.797131,806,RLG0D1L4OM,1,10000.00,System,,Posted,,345345
12951,R12951,2023-12-17 17:48:56.088261,820,RK52IYS7X2,1,17000,System,,Posted,,4051511
12942,R12942,2023-12-17 13:30:10.836164,757,RLH3EY2FWV,1,5000.00,System,,Posted,,4051511
12946,R12946,2023-12-17 17:20:19.594825,816,RKT6OZOTG8,1,18000.00,System,,Posted,,345345
12943,R12943,2023-12-17 14:39:19.400777,585,RLH8F5FU6C,1,700.00,System,,Posted,,345345
12944,R12944,2023-12-17 16:28:18.8601,285,RLA5QA6R47,1,5000.00,System,,Posted,,345345
12949,R12949,2023-12-17 17:40:13.217748,818,RKR1I3LM2F,1,17000.00,System,,Posted,,4051511
12947,R12947,2023-12-17 17:28:04.447612,817,RKR3ILCXYP,1,12000.00,System,,Posted,,345345
12948,R12948,2023-12-17 17:28:18.530388,817,RKE5C9JG77,1,19000.00,System,,Posted,,345345
12950,R12950,2023-12-17 17:48:43.286414,820,RLB0TZ4CLY,1,8000.00,System,,Posted,,4051511
12953,R12953,2023-12-17 17:59:44.46092,821,RL94OPSTR6,1,8000.00,System,,Posted,,4051511
12952,R12952,2023-12-17 17:59:38.167056,821,RKM53AV9CF,1,9000.00,System,,Posted,,4051511
12954,R12954,2023-12-17 18:14:43.704731,712,RLH1FU34D1,1,5000.00,System,,Posted,,4051511
12955,R12955,2023-12-17 19:05:51.883718,758,RL362D8PQM,1,9000.00,System,,Posted,,345345
12956,R12956,2023-12-17 19:06:02.590358,758,RKN45W0LLK,1,1000.00,System,,Posted,,345345
12957,R12957,2023-12-17 20:03:21.97052,467,RLH6GASNZY,1,3600.00,System,,Posted,,4051511
12958,R12958,2023-12-18 09:43:08.923548,690,RLI0HDZGTA,1,8000.00,System,,Posted,,345345
12959,R12959,2023-12-18 11:38:33.376113,13,RLI4HQH860,1,8000.00,System,,Posted,,345345
12960,R12960,2023-12-18 12:05:17.52425,556,RLI8HTD96E,1,4000.00,System,,Posted,,4051511
12961,R12961,2023-12-18 20:36:07.547459,51,RLI1JOSNHZ,1,12500.00,System,,Posted,,345345
12962,R12962,2023-12-18 22:02:21.255691,294,RLI8JYTZ7E,1,6000.00,System,,Posted,,345345
12998,R12998,2023-12-22 13:49:32.239749,755,RLM2VL4NPI,1,22000.00,System,,Posted,,4051511
12963,R12963,2023-12-18 22:40:45.384612,686,RLI9K1MOGL,1,8000.00,System,,Posted,,4051511
12984,R12984,2023-12-20 19:39:28.461885,284,RLK1Q1IUZB,1,8000.00,System,,Posted,,345345
12964,R12964,2023-12-18 23:28:08.786026,240,RLI0K3R5YG,1,12000.00,System,,Posted,,345345
12965,R12965,2023-12-03 00:22:00.0,822,RL3446L1FC,1,13000,,Mpesa input manually,Posted,,345345
12966,R12966,2023-12-19 00:30:29.309862,823,RKS7MQRD3V,1,17000.00,System,,Posted,,4051511
12985,R12985,2023-12-20 20:19:22.656993,749,RLK2Q8AR7O,1,5000.00,System,,Posted,,345345
12967,R12967,2023-12-19 00:37:44.712601,824,RKM22IIQL2,1,23000.00,System,,Posted,,345345
12968,R12968,2023-12-19 08:45:35.134885,249,RLJ1KIFQS9,1,3500.00,System,,Posted,,345345
12969,R12969,2023-12-19 09:43:24.650838,585,RLJ2KO6WUA,1,500.00,System,,Posted,,345345
12986,R12986,2023-12-20 21:19:00.58499,36,RLK1QGN4JD,1,8500.00,System,,Posted,,345345
12970,R12970,2023-12-19 10:10:50.021961,399,RLJ0KR1JIK,1,8000.00,System,,Posted,,4051511
12971,R12971,2023-12-19 11:16:26.102892,500,RLJ2KY87J4,1,8000.00,System,,Posted,,4051511
12999,R12999,2023-12-22 15:08:53.698714,334,RLM1VUVLFN,1,6000.00,System,,Posted,,345345
12972,R12972,2023-12-19 19:53:42.295185,646,RLJ6MS15J6,1,4000.00,System,,Posted,,4051511
12987,R12987,2023-12-20 21:58:08.43691,57,RLK0QKUH3O,1,14000.00,System,,Posted,,345345
12973,R12973,2023-12-20 08:02:26.896881,469,RLK1NPML41,1,5000.00,System,,Posted,,4051511
12974,R12974,2023-12-20 08:29:45.803902,75,RLK6NS3EMG,1,13500.00,System,,Posted,,345345
12975,R12975,2023-12-20 10:19:38.899885,609,RLK0O39YJG,1,3000.00,System,,Posted,,4051511
12988,R12988,2023-12-21 00:48:45.235707,86,RLL0QSHXLK,1,17000.00,System,,Posted,,345345
12976,R12976,2023-12-20 11:34:12.335698,648,RLK0OBJUGA,1,8000.00,System,,Posted,,4051511
12977,R12977,2023-12-20 11:57:27.089625,72,RLK7OE413L,1,13500.00,System,,Posted,,345345
12978,R12978,2023-12-20 12:04:11.656464,138,RLK3OEV44L,1,35000.00,System,,Posted,,345345
12989,R12989,2023-12-21 08:44:37.384453,221,RLL8R6DWX2,1,15000.00,System,,Posted,,345345
12979,R12979,2023-12-20 13:23:58.539551,584,RLK6ONSROU,1,10500.00,System,,Posted,,345345
12980,R12980,2023-12-20 14:51:16.111365,214,RLK2OXRG34,1,14500.00,System,,Posted,,345345
13000,R13000,2023-12-22 15:29:25.767032,222,RLM8VXEN70,1,14500.00,System,,Posted,,345345
12981,R12981,2023-12-20 15:20:59.906282,585,RLK2P130P8,1,400.00,System,,Posted,,345345
12990,R12990,2023-12-21 12:14:04.604138,188,RLL9RTBPLB,1,8500.00,System,,Posted,,345345
12982,R12982,2023-12-20 15:29:54.883524,186,RLK0P22HVI,1,13500.00,System,,Posted,,345345
12983,R12983,2023-12-20 19:03:25.232489,492,RLK8PURHXG,1,7500.00,System,,Posted,,345345
12991,R12991,2023-12-21 15:23:37.511846,410,RLL0SFBA38,1,1000.00,System,,Posted,,4051511
13008,R13008,2023-12-22 21:05:08.735347,712,RLM8XCTCES,1,8000.00,System,,Posted,,4051511
12992,R12992,2023-12-21 17:12:40.755008,149,RLL8SSFH4G,1,9000.00,System,,Posted,,345345
13001,R13001,2023-12-22 15:58:08.793472,81,RLM1W0Y34D,1,13500.00,System,,Posted,,345345
12993,R12993,2023-12-21 22:37:29.715989,29,RLL4U2RUAA,1,1000.00,System,,Posted,,345345
12994,R12994,2023-12-22 08:14:57.971474,304,RLM8UIVNXS,1,8000.00,System,,Posted,,345345
12995,R12995,2023-12-22 08:50:57.563132,490,RLM4UMF1LU,1,13500.00,System,,Posted,,345345
13002,R13002,2023-12-22 16:19:31.09142,462,RLM4W3ND08,1,8000.00,System,,Posted,,4051511
12996,R12996,2023-12-22 09:48:29.379906,802,RLM9USGWU3,1,8000.00,System,,Posted,,4051511
12997,R12997,2023-12-22 11:02:38.607994,769,RLM6V1391G,1,8000.00,System,,Posted,,4051511
13014,R13014,2023-12-23 18:46:42.347269,315,RLN71DJJDH,1,1000.00,System,,Posted,,345345
13009,R13009,2023-12-22 21:12:37.165265,249,RLM6XDV49G,1,4000.00,System,,Posted,,345345
13003,R13003,2023-12-22 18:05:37.132295,585,RLM1WIBMU3,1,600.00,System,,Posted,,345345
13004,R13004,2023-12-22 19:22:30.842929,21,RLM2WVKMJS,1,7500.00,System,,Posted,,345345
13005,R13005,2023-12-22 19:39:41.0836,381,RLM8WYVEWK,1,8500.00,System,,Posted,,345345
13010,R13010,2023-12-23 00:19:23.269143,240,RLN9XRUD3N,1,2500.00,System,,Posted,,345345
13006,R13006,2023-12-22 19:44:22.571748,732,RLM2WZR70Q,1,8000.00,System,,Posted,,4051511
13007,R13007,2023-12-22 20:04:48.996993,813,RLM6X3CWWO,1,5000.00,System,,Posted,,345345
13018,R13018,2023-12-24 19:22:22.579121,6,RLO950LX6T,1,7000.00,System,,Posted,,345345
13011,R13011,2023-12-23 01:32:46.330369,84,RLN4XTC4VA,1,17250.00,System,,Posted,,345345
13015,R13015,2023-12-23 23:12:11.976463,108,RLN42CX99E,1,3000.00,System,,Posted,,345345
13012,R13012,2023-12-23 08:22:46.211361,181,RLN3Y4Z2O9,1,14000.00,System,,Posted,,345345
13013,R13013,2023-12-23 18:35:11.057923,585,RLN31BMK77,1,600.00,System,,Posted,,345345
13016,R13016,2023-12-24 11:17:26.522688,585,RLO939ZM3H,1,800.00,System,,Posted,,345345
13022,R13022,2023-12-25 09:25:58.746834,485,RLP96ECF39,1,8000.00,System,,Posted,,4051511
13017,R13017,2023-12-24 15:55:24.30423,331,RLO24679FG,1,13500.00,System,,Posted,,345345
13019,R13019,2023-12-24 20:30:44.725669,74,RLO65BY60A,1,13500.00,System,,Posted,,345345
13021,R13021,2023-12-24 23:17:24.196785,279,RLO55SFSQD,1,14000.00,System,,Posted,,345345
13020,R13020,2023-12-24 20:33:58.10704,707,RLO65CFHGG,1,1500.00,System,,Posted,,345345
13023,R13023,2023-12-25 09:54:26.435969,724,RLP16HEQZD,1,8000.00,System,,Posted,,345345
13024,R13024,2023-12-25 10:30:05.832379,738,RLP96LEJK9,1,2500.00,System,,Posted,,345345
13025,R13025,2023-12-25 12:25:52.491599,9,RLP66YII2S,1,5000.00,System,,Posted,,345345
13026,R13026,2023-12-25 13:52:27.670015,515,RLP977XLO7,1,8000.00,System,,Posted,,4051511
13027,R13027,2023-12-25 19:27:06.49824,29,RLP288HD9M,1,500.00,System,,Posted,,345345
13028,R13028,2023-12-25 19:28:34.867676,15,RLP888P566,1,8000.00,System,,Posted,,345345
13029,R13029,2023-12-25 19:30:13.156971,281,RLP388WFZF,1,7000.00,System,,Posted,,345345
13030,R13030,2023-12-25 19:58:32.475541,9,RLP88CLQPQ,1,2000.00,System,,Posted,,345345
13031,R13031,2023-12-25 21:41:05.864063,824,RLP98N8RHB,1,9500.00,System,,Posted,,345345
13032,R13032,2023-12-25 21:55:37.882851,19,RLP48ODXEM,1,8000.00,System,,Posted,,345345
13054,R13054,2023-12-30 00:24:46.482081,609,RLU6KQTMXQ,1,2000.00,System,,Posted,,4051511
13033,R13033,2023-12-26 08:57:13.939691,662,RLQ396Q00H,1,8500.00,System,,Posted,,345345
13034,R13034,2023-12-10 21:16:00.0,175,IMARA10-12-23,0,90000,,Paid cash to Isaac for two months,Posted,,345345
13069,R13069,2024-01-01 03:14:59.611702,417,SA17R8Z3BX,1,500.00,System,,Posted,,4051511
13035,R13035,2023-12-27 15:59:45.701929,735,RLR4D4RRE4,1,16000.00,System,,Posted,,4051511
13055,R13055,2023-12-30 10:26:37.361124,271,RLU3LDEAIH,1,13500.00,System,,Posted,,345345
13036,R13036,2023-12-27 16:30:07.632513,585,RLR3D7ZKWV,1,500.00,System,,Posted,,345345
13037,R13037,2023-12-27 16:37:40.597952,137,RLR9D8TFVN,1,14500.00,System,,Posted,,345345
13038,R13038,2023-12-27 20:11:27.195656,375,RLR8E226M2,1,5000.00,System,,Posted,,345345
13056,R13056,2023-12-30 11:23:13.725838,433,RLU7LJE8RX,1,8000.00,System,,Posted,,4051511
13039,R13039,2023-12-27 21:22:42.54299,756,RLR9EARYF9,1,12500.00,System,,Posted,,345345
13040,R13040,2023-12-28 09:12:17.800069,777,RLS8EYTCEA,1,8000.00,System,,Posted,,4051511
13085,R13085,2024-01-02 10:14:26.32913,318,SA27UIVQD9,1,16500.00,System,,Posted,,345345
13041,R13041,2023-12-28 13:09:09.655899,472,RLS5FMXLYP,1,8200.00,System,,Posted,,4051511
13057,R13057,2023-12-30 14:09:53.915225,57,RLU0M1MSKC,1,1000.00,System,,Posted,,345345
13042,R13042,2023-12-28 13:36:41.881057,602,RLS8FPVCVY,1,6000.00,System,,Posted,,345345
13043,R13043,2023-12-28 14:39:12.367398,236,RLS2FWHZKS,1,14500.00,System,,Posted,,345345
13070,R13070,2024-01-01 06:46:18.728984,817,SA12RCATJ0,1,13500.00,System,,Posted,,345345
13044,R13044,2023-12-28 18:14:29.919887,585,RLS5GKX86H,1,300.00,System,,Posted,,345345
13058,R13058,2023-12-30 15:35:17.947104,709,RLU7MBCE67,1,8000.00,System,,Posted,,4051511
13045,R13045,2023-12-29 06:55:18.608717,574,RLT7HR6ZP7,1,4000.00,System,,Posted,,4051511
13046,R13046,2023-12-29 11:56:55.315453,251,RLT2II2OC8,1,6000.00,System,,Posted,,345345
13047,R13047,2023-12-29 16:44:12.347247,300,RLT3JD8AOJ,1,6500.00,System,,Posted,,345345
13059,R13059,2023-12-30 19:34:49.36559,182,RLU7N7YDYV,1,15000.00,System,,Posted,,345345
13048,R13048,2023-12-29 20:18:44.817709,30,RLT2K88Y48,1,8500.00,System,,Posted,,345345
13049,R13049,2023-12-29 21:53:43.68194,107,RLK4OZD886,1,10000.00,System,,Posted,,345345
13079,R13079,2024-01-01 19:23:11.550048,617,SA17TCKEQL,1,13500.00,System,,Posted,,345345
13060,R13060,2023-12-30 22:30:37.765724,469,RLU1NSY2LX,1,3000.00,System,,Posted,,4051511
13052,R13052,2023-12-29 22:53:16.045217,825,RLS3FPRZVP,1,14000.00,System,,Posted,,345345
13071,R13071,2024-01-01 07:05:46.721762,334,SA15RCZIKX,1,2000.00,System,,Posted,,345345
13053,R13053,2023-12-29 23:03:31.452895,826,RLD53463FJ,1,9000.00,System,,Posted,,4051511
13061,R13061,2023-12-30 22:31:21.596377,704,RLU4NT003O,1,8000.00,System,,Posted,,4051511
13062,R13062,2023-12-31 11:05:04.732299,818,RLV1OM09Z1,1,8000.00,System,,Posted,,4051511
13072,R13072,2024-01-01 07:49:25.75478,765,SA17RF2IMX,1,9500.00,System,,Posted,,345345
13063,R13063,2023-12-31 11:24:51.794831,577,RLV2ONVTBY,1,2000.00,System,,Posted,,4051511
13064,R13064,2023-12-31 11:40:46.564502,722,RLV0OPD1OI,1,12500.00,System,,Posted,,345345
13065,R13065,2023-12-31 13:12:49.562117,652,RLV9OY3JPJ,1,8000.00,System,,Posted,,4051511
13073,R13073,2024-01-01 08:19:33.709737,538,SA17RGZ5YZ,1,9500.00,System,,Posted,,345345
13066,R13066,2023-12-31 13:52:36.940925,417,RLV7P28QT7,1,1000.00,System,,Posted,,4051511
13067,R13067,2023-12-31 21:40:47.752488,501,RLV6QRBN90,1,1000.00,System,,Posted,,4051511
13080,R13080,2024-01-01 20:27:12.264114,610,SA13TL0CL5,1,4000.00,System,,Posted,,4051511
13068,R13068,2023-12-31 21:58:45.7565,79,RLV3QT34KV,1,13500.00,System,,Posted,,345345
13074,R13074,2024-01-01 11:29:07.609957,687,SA19RY68JZ,1,10000.00,System,,Posted,,4051511
13075,R13075,2024-01-01 13:22:11.303094,537,SA13S9NLA7,1,1000.00,System,,Posted,,345345
13081,R13081,2024-01-01 21:43:58.976858,715,SA19TSIV35,1,5000.00,System,,Posted,,4051511
13076,R13076,2024-01-01 13:33:13.444255,493,SA13SASDWR,1,11500.00,System,,Posted,,345345
13077,R13077,2024-01-01 15:29:46.736155,157,SA18SMGEYE,1,13500.00,System,,Posted,,345345
13086,R13086,2024-01-02 10:17:20.059512,805,SA29UJ6PTF,1,13000.00,System,,Posted,,345345
13078,R13078,2024-01-01 18:51:20.380793,417,SA11T86F3P,1,500.00,System,,Posted,,4051511
13082,R13082,2024-01-01 22:29:13.824667,629,SA14TVI0ZG,1,8000.00,System,,Posted,,4051511
13083,R13083,2024-01-01 22:45:52.937804,29,SA16TWBA1I,1,2500.00,System,,Posted,,345345
13084,R13084,2024-01-02 07:33:00.276349,109,SA22U5NMU2,1,5500.00,System,,Posted,,345345
13090,R13090,2024-01-02 15:07:56.681234,547,SA22VDPXFK,1,7500.00,System,,Posted,,345345
13087,R13087,2024-01-02 10:28:57.019356,791,SA25UKC74R,1,13500.00,System,,Posted,,345345
13088,R13088,2024-01-02 11:17:21.612762,616,SA28UPC01K,1,3000.00,System,,Posted,,345345
13089,R13089,2024-01-02 13:16:21.462908,748,SA27V1OWAJ,1,8000.00,System,,Posted,,4051511
13091,R13091,2024-01-02 16:01:18.722282,565,SA24VJGQCU,1,5000.00,System,,Posted,,345345
13093,R13093,2024-01-02 18:42:49.384817,472,SA20W3UNNY,1,800.00,System,,Posted,,4051511
13092,R13092,2024-01-02 18:26:39.626228,35,SA21W1H4EX,1,7000.00,System,,Posted,,345345
13094,R13094,2024-01-02 19:57:52.648602,47,SA21WG2M9F,1,11500.00,System,,Posted,,345345
13095,R13095,2024-01-02 20:16:13.421418,293,SA22WISS9C,1,8000.00,System,,Posted,,345345
13096,R13096,2024-01-02 21:01:45.869201,102,SA22WOTZ3Y,1,15500.00,System,,Posted,,345345
13097,R13097,2024-01-02 21:07:25.803301,699,SA24WPIC4I,1,8000.00,System,,Posted,,4051511
13098,R13098,2024-01-03 06:49:49.697606,537,SA31X5TLXZ,1,500.00,System,,Posted,,345345
13099,R13099,2024-01-03 10:40:58.243124,258,SA37XP66UR,1,13500.00,System,,Posted,,345345
13100,R13100,2024-01-03 11:29:19.55505,294,SA38XUFM4E,1,2000.00,System,,Posted,,345345
13101,R13101,2024-01-03 12:06:59.421077,317,SA37XYH0KN,1,8000.00,System,,Posted,,345345
13102,R13102,2024-01-03 12:51:42.315969,309,SA31Y3DMC7,1,6500.00,System,,Posted,,345345
13103,R13103,2024-01-03 13:49:43.886887,807,SA36Y9W7NQ,1,8000.00,System,,Posted,,4051511
13104,R13104,2024-01-03 17:36:58.982098,58,SA34Z062R4,1,18500.00,System,,Posted,,345345
13140,R13140,2024-01-06 19:35:35.719721,727,SA64AD4J2G,1,8000.00,System,,Posted,,4051511
13105,R13105,2024-01-03 17:48:32.406915,32,SA32Z1R4LY,1,8000.00,System,,Posted,,345345
13126,R13126,2024-01-04 22:13:08.2662,718,SA414BBRTJ,1,8000.00,System,,Posted,,4051511
13106,R13106,2024-01-03 18:38:02.46239,148,SA30Z90IOE,1,3000.00,System,,Posted,,345345
13107,R13107,2024-01-03 19:24:38.68641,570,SA30ZGW520,1,8000.00,System,,Posted,,4051511
13108,R13108,2024-01-03 21:24:55.187762,746,SA35ZY9Y7V,1,13500.00,System,,Posted,,345345
13127,R13127,2024-01-04 22:54:26.484827,651,SA444DXAVS,1,15500.00,System,,Posted,,345345
13109,R13109,2024-01-04 01:09:21.821832,583,SA491905ZT,1,8000.00,System,,Posted,,4051511
13110,R13110,2024-01-04 07:35:30.789554,659,SA451FR8XL,1,12500.00,System,,Posted,,345345
13111,R13111,2024-01-04 08:04:30.794291,257,SA421HWPB6,1,14500.00,System,,Posted,,345345
13128,R13128,2024-01-05 00:06:31.147993,29,SA554GHUXF,1,1500.00,System,,Posted,,345345
13112,R13112,2024-01-04 08:42:15.332321,275,SA411L691D,1,8500.00,System,,Posted,,345345
