Id,InvoiceNo,InvoiceDate,TenancyId,CancelledBy,CreatedBy,Status,DueDate,ApartmentNo,BuildingNo,IDNumber,ArrearAmount
10856,N10856,2023-05-01 00:00:04.952512,556,,System,Posted,2023-05-05 00:00:00.0,,,,
10857,N10857,2023-05-01 00:00:04.952435,517,,System,Posted,2023-05-05 00:00:00.0,,,,
10858,N10858,2023-05-01 00:00:04.952352,554,,System,Posted,2023-05-05 00:00:00.0,,,,
10859,N10859,2023-05-01 00:00:04.952276,550,,System,Posted,2023-05-05 00:00:00.0,,,,
10860,N10860,2023-05-01 00:00:04.952201,549,,System,Posted,2023-05-05 00:00:00.0,,,,
9723,N9723,2023-02-01 00:00:00.0,517,,System,Posted,2023-02-05 00:00:00.0,,,,
9724,N9724,2023-02-01 00:00:00.0,554,,System,Posted,2023-02-05 00:00:00.0,,,,
9725,N9725,2023-02-01 00:00:00.0,551,,System,Posted,2023-02-05 00:00:00.0,,,,
9726,N9726,2023-02-01 00:00:00.0,550,,System,Posted,2023-02-05 00:00:00.0,,,,
9727,N9727,2023-02-01 00:00:00.0,549,,System,Posted,2023-02-05 00:00:00.0,,,,
9728,N9728,2023-02-01 00:00:00.0,548,,System,Posted,2023-02-05 00:00:00.0,,,,
9729,N9729,2023-02-01 00:00:00.0,547,,System,Posted,2023-02-05 00:00:00.0,,,,
9730,N9730,2023-02-01 00:00:00.0,545,,System,Posted,2023-02-05 00:00:00.0,,,,
9731,N9731,2023-02-01 00:00:00.0,500,,System,Posted,2023-02-05 00:00:00.0,,,,
9732,N9732,2023-02-01 00:00:00.0,498,,System,Posted,2023-02-05 00:00:00.0,,,,
9733,N9733,2023-02-01 00:00:00.0,497,,System,Posted,2023-02-05 00:00:00.0,,,,
9734,N9734,2023-02-01 00:00:00.0,169,,System,Posted,2023-02-05 00:00:00.0,,,,
9735,N9735,2023-02-01 00:00:00.0,224,,System,Posted,2023-02-05 00:00:00.0,,,,
9736,N9736,2023-02-01 00:00:00.0,157,,System,Posted,2023-02-05 00:00:00.0,,,,
10572,N10572,2023-04-01 00:00:05.755504,703,,System,Posted,2023-04-05 00:00:00.0,,,,
10438,N10438,2023-03-01 00:00:00.0,696,,,Posted,2023-03-01 00:00:00.0,,,,
10573,N10573,2023-04-01 00:00:05.755426,702,,System,Posted,2023-04-05 00:00:00.0,,,,
12187,N12187,2023-08-01 00:00:06.477873,81,,System,Posted,2023-08-05 00:00:00.0,,,,
12188,N12188,2023-08-01 00:00:06.477784,80,,System,Posted,2023-08-05 00:00:00.0,,,,
12189,N12189,2023-08-01 00:00:06.477696,69,,System,Posted,2023-08-05 00:00:00.0,,,,
12190,N12190,2023-08-01 00:00:06.47837,410,,System,Posted,2023-08-05 00:00:00.0,,,,
12191,N12191,2023-08-01 00:00:06.477611,51,,System,Posted,2023-08-05 00:00:00.0,,,,
12192,N12192,2023-08-01 00:00:06.479303,84,,System,Posted,2023-08-05 00:00:00.0,,,,
12193,N12193,2023-08-01 00:00:06.479581,138,,System,Posted,2023-08-05 00:00:00.0,,,,
12194,N12194,2023-08-01 00:00:06.481433,158,,System,Posted,2023-08-05 00:00:00.0,,,,
12195,N12195,2023-08-01 00:00:06.481348,213,,System,Posted,2023-08-05 00:00:00.0,,,,
12196,N12196,2023-08-01 00:00:06.481263,70,,System,Posted,2023-08-05 00:00:00.0,,,,
12197,N12197,2023-08-01 00:00:06.481178,132,,System,Posted,2023-08-05 00:00:00.0,,,,
12198,N12198,2023-08-01 00:00:06.481078,375,,System,Posted,2023-08-05 00:00:00.0,,,,
12199,N12199,2023-08-01 00:00:06.480993,195,,System,Posted,2023-08-05 00:00:00.0,,,,
12200,N12200,2023-08-01 00:00:06.480887,314,,System,Posted,2023-08-05 00:00:00.0,,,,
12201,N12201,2023-08-01 00:00:06.480789,433,,System,Posted,2023-08-05 00:00:00.0,,,,
12202,N12202,2023-08-01 00:00:06.479383,358,,System,Posted,2023-08-05 00:00:00.0,,,,
12203,N12203,2023-08-01 00:00:06.480706,417,,System,Posted,2023-08-05 00:00:00.0,,,,
12204,N12204,2023-08-01 00:00:06.480519,385,,System,Posted,2023-08-05 00:00:00.0,,,,
12205,N12205,2023-08-01 00:00:06.480434,396,,System,Posted,2023-08-05 00:00:00.0,,,,
12206,N12206,2023-08-01 00:00:06.480348,461,,System,Posted,2023-08-05 00:00:00.0,,,,
12207,N12207,2023-08-01 00:00:06.480263,337,,System,Posted,2023-08-05 00:00:00.0,,,,
12208,N12208,2023-08-01 00:00:06.48014,83,,System,Posted,2023-08-05 00:00:00.0,,,,
12209,N12209,2023-08-01 00:00:06.480024,331,,System,Posted,2023-08-05 00:00:00.0,,,,
12210,N12210,2023-08-01 00:00:06.47983,137,,System,Posted,2023-08-05 00:00:00.0,,,,
12211,N12211,2023-08-01 00:00:06.479725,144,,System,Posted,2023-08-05 00:00:00.0,,,,
12212,N12212,2023-08-01 00:00:06.480621,416,,System,Posted,2023-08-05 00:00:00.0,,,,
12213,N12213,2023-08-01 00:00:06.477519,71,,System,Posted,2023-08-05 00:00:00.0,,,,
12214,N12214,2023-08-01 00:00:06.477432,194,,System,Posted,2023-08-05 00:00:00.0,,,,
12215,N12215,2023-08-01 00:00:06.477348,214,,System,Posted,2023-08-05 00:00:00.0,,,,
12216,N12216,2023-08-01 00:00:06.475165,354,,System,Posted,2023-08-05 00:00:00.0,,,,
12217,N12217,2023-08-01 00:00:06.47507,362,,System,Posted,2023-08-05 00:00:00.0,,,,
12219,N12219,2023-08-01 00:00:06.474873,334,,System,Posted,2023-08-05 00:00:00.0,,,,
12220,N12220,2023-08-01 00:00:06.474767,327,,System,Posted,2023-08-05 00:00:00.0,,,,
12221,N12221,2023-08-01 00:00:06.47467,323,,System,Posted,2023-08-05 00:00:00.0,,,,
12222,N12222,2023-08-01 00:00:06.474564,387,,System,Posted,2023-08-05 00:00:00.0,,,,
12223,N12223,2023-08-01 00:00:06.474454,298,,System,Posted,2023-08-05 00:00:00.0,,,,
12224,N12224,2023-08-01 00:00:06.475261,378,,System,Posted,2023-08-05 00:00:00.0,,,,
12225,N12225,2023-08-01 00:00:06.474369,463,,System,Posted,2023-08-05 00:00:00.0,,,,
10574,N10574,2023-04-01 00:00:05.755332,686,,System,Posted,2023-04-05 00:00:00.0,,,,
10575,N10575,2023-04-01 00:00:05.75525,701,,System,Posted,2023-04-05 00:00:00.0,,,,
10576,N10576,2023-04-01 00:00:05.755167,700,,System,Posted,2023-04-05 00:00:00.0,,,,
10577,N10577,2023-04-01 00:00:05.755081,699,,System,Posted,2023-04-05 00:00:00.0,,,,
10578,N10578,2023-04-01 00:00:05.754984,698,,System,Posted,2023-04-05 00:00:00.0,,,,
10579,N10579,2023-04-01 00:00:05.754906,697,,System,Posted,2023-04-05 00:00:00.0,,,,
10580,N10580,2023-04-01 00:00:05.754828,696,,System,Posted,2023-04-05 00:00:00.0,,,,
10581,N10581,2023-04-01 00:00:05.75475,695,,System,Posted,2023-04-05 00:00:00.0,,,,
10582,N10582,2023-04-01 00:00:05.754671,694,,System,Posted,2023-04-05 00:00:00.0,,,,
10583,N10583,2023-04-01 00:00:05.754585,692,,System,Posted,2023-04-05 00:00:00.0,,,,
10584,N10584,2023-04-01 00:00:05.754502,691,,System,Posted,2023-04-05 00:00:00.0,,,,
10586,N10586,2023-04-01 00:00:05.754345,656,,System,Posted,2023-04-05 00:00:00.0,,,,
10587,N10587,2023-04-01 00:00:05.754267,689,,System,Posted,2023-04-05 00:00:00.0,,,,
10588,N10588,2023-04-01 00:00:05.75419,688,,System,Posted,2023-04-05 00:00:00.0,,,,
12226,N12226,2023-08-01 00:00:06.474184,440,,System,Posted,2023-08-05 00:00:00.0,,,,
12227,N12227,2023-08-01 00:00:06.474101,464,,System,Posted,2023-08-05 00:00:00.0,,,,
12228,N12228,2023-08-01 00:00:06.474018,422,,System,Posted,2023-08-05 00:00:00.0,,,,
12229,N12229,2023-08-01 00:00:06.473932,402,,System,Posted,2023-08-05 00:00:00.0,,,,
12230,N12230,2023-08-01 00:00:06.473838,381,,System,Posted,2023-08-05 00:00:00.0,,,,
12231,N12231,2023-08-01 00:00:06.473749,377,,System,Posted,2023-08-05 00:00:00.0,,,,
12232,N12232,2023-08-01 00:00:06.47365,437,,System,Posted,2023-08-05 00:00:00.0,,,,
12233,N12233,2023-08-01 00:00:06.473457,343,,System,Posted,2023-08-05 00:00:00.0,,,,
12234,N12234,2023-08-01 00:00:06.474284,450,,System,Posted,2023-08-05 00:00:00.0,,,,
12235,N12235,2023-08-01 00:00:06.475342,467,,System,Posted,2023-08-05 00:00:00.0,,,,
12236,N12236,2023-08-01 00:00:06.475488,188,,System,Posted,2023-08-05 00:00:00.0,,,,
12237,N12237,2023-08-01 00:00:06.4756,275,,System,Posted,2023-08-05 00:00:00.0,,,,
12238,N12238,2023-08-01 00:00:06.477264,316,,System,Posted,2023-08-05 00:00:00.0,,,,
12239,N12239,2023-08-01 00:00:06.477174,236,,System,Posted,2023-08-05 00:00:00.0,,,,
12240,N12240,2023-08-01 00:00:06.47709,470,,System,Posted,2023-08-05 00:00:00.0,,,,
12218,N12218,2023-08-01 00:00:06.474974,328,,System,Posted,2023-08-05 00:00:00.0,,,,
10451,N10451,2023-01-01 00:00:00.0,680,,,Cancelled,2023-01-01 00:00:00.0,,,,
12241,N12241,2023-08-01 00:00:06.477005,408,,System,Posted,2023-08-05 00:00:00.0,,,,
12242,N12242,2023-08-01 00:00:06.47691,407,,System,Posted,2023-08-05 00:00:00.0,,,,
12243,N12243,2023-08-01 00:00:06.476826,392,,System,Posted,2023-08-05 00:00:00.0,,,,
12244,N12244,2023-08-01 00:00:06.476743,452,,System,Posted,2023-08-05 00:00:00.0,,,,
12245,N12245,2023-08-01 00:00:06.47664,335,,System,Posted,2023-08-05 00:00:00.0,,,,
12246,N12246,2023-08-01 00:00:06.476535,279,,System,Posted,2023-08-05 00:00:00.0,,,,
12248,N12248,2023-08-01 00:00:06.476372,246,,System,Posted,2023-08-05 00:00:00.0,,,,
12249,N12249,2023-08-01 00:00:06.47629,6,,System,Posted,2023-08-05 00:00:00.0,,,,
12250,N12250,2023-08-01 00:00:06.47621,469,,System,Posted,2023-08-05 00:00:00.0,,,,
12251,N12251,2023-08-01 00:00:06.476124,297,,System,Posted,2023-08-05 00:00:00.0,,,,
12252,N12252,2023-08-01 00:00:06.476041,317,,System,Posted,2023-08-05 00:00:00.0,,,,
12253,N12253,2023-08-01 00:00:06.475941,181,,System,Posted,2023-08-05 00:00:00.0,,,,
12254,N12254,2023-08-01 00:00:06.475858,285,,System,Posted,2023-08-05 00:00:00.0,,,,
12255,N12255,2023-08-01 00:00:06.475774,243,,System,Posted,2023-08-05 00:00:00.0,,,,
12256,N12256,2023-08-01 00:00:06.475683,284,,System,Posted,2023-08-05 00:00:00.0,,,,
12257,N12257,2023-08-01 00:00:06.481539,139,,System,Posted,2023-08-05 00:00:00.0,,,,
12258,N12258,2023-08-01 00:00:06.490245,42,,System,Posted,2023-08-05 00:00:00.0,,,,
12259,N12259,2023-08-01 00:00:06.481631,75,,System,Posted,2023-08-05 00:00:00.0,,,,
12260,N12260,2023-08-01 00:00:06.481804,159,,System,Posted,2023-08-05 00:00:00.0,,,,
12261,N12261,2023-08-01 00:00:06.488063,281,,System,Posted,2023-08-05 00:00:00.0,,,,
12262,N12262,2023-08-01 00:00:06.487979,91,,System,Posted,2023-08-05 00:00:00.0,,,,
12263,N12263,2023-08-01 00:00:06.48789,108,,System,Posted,2023-08-05 00:00:00.0,,,,
12264,N12264,2023-08-01 00:00:06.487811,102,,System,Posted,2023-08-05 00:00:00.0,,,,
12265,N12265,2023-08-01 00:00:06.487713,107,,System,Posted,2023-08-05 00:00:00.0,,,,
12266,N12266,2023-08-01 00:00:06.487631,57,,System,Posted,2023-08-05 00:00:00.0,,,,
12267,N12267,2023-08-01 00:00:06.487543,32,,System,Posted,2023-08-05 00:00:00.0,,,,
12268,N12268,2023-08-01 00:00:06.487461,79,,System,Posted,2023-08-05 00:00:00.0,,,,
12269,N12269,2023-08-01 00:00:06.488145,123,,System,Posted,2023-08-05 00:00:00.0,,,,
12270,N12270,2023-08-01 00:00:06.487363,89,,System,Posted,2023-08-05 00:00:00.0,,,,
12271,N12271,2023-08-01 00:00:06.487184,247,,System,Posted,2023-08-05 00:00:00.0,,,,
12272,N12272,2023-08-01 00:00:06.487103,20,,System,Posted,2023-08-05 00:00:00.0,,,,
12273,N12273,2023-08-01 00:00:06.487022,93,,System,Posted,2023-08-05 00:00:00.0,,,,
12274,N12274,2023-08-01 00:00:06.48694,30,,System,Posted,2023-08-05 00:00:00.0,,,,
12275,N12275,2023-08-01 00:00:06.486858,37,,System,Posted,2023-08-05 00:00:00.0,,,,
12276,N12276,2023-08-01 00:00:06.486775,43,,System,Posted,2023-08-05 00:00:00.0,,,,
12277,N12277,2023-08-01 00:00:06.486691,72,,System,Posted,2023-08-05 00:00:00.0,,,,
12278,N12278,2023-08-01 00:00:06.486604,280,,System,Posted,2023-08-05 00:00:00.0,,,,
12279,N12279,2023-08-01 00:00:06.487266,29,,System,Posted,2023-08-05 00:00:00.0,,,,
12280,N12280,2023-08-01 00:00:06.486523,34,,System,Posted,2023-08-05 00:00:00.0,,,,
12281,N12281,2023-08-01 00:00:06.488228,96,,System,Posted,2023-08-05 00:00:00.0,,,,
12282,N12282,2023-08-01 00:00:06.48839,148,,System,Posted,2023-08-05 00:00:00.0,,,,
12283,N12283,2023-08-01 00:00:06.490078,240,,System,Posted,2023-08-05 00:00:00.0,,,,
12284,N12284,2023-08-01 00:00:06.489946,309,,System,Posted,2023-08-05 00:00:00.0,,,,
12285,N12285,2023-08-01 00:00:06.48983,293,,System,Posted,2023-08-05 00:00:00.0,,,,
12286,N12286,2023-08-01 00:00:06.489704,212,,System,Posted,2023-08-05 00:00:00.0,,,,
12287,N12287,2023-08-01 00:00:06.489535,169,,System,Posted,2023-08-05 00:00:00.0,,,,
12288,N12288,2023-08-01 00:00:06.489456,224,,System,Posted,2023-08-05 00:00:00.0,,,,
12289,N12289,2023-08-01 00:00:06.489376,157,,System,Posted,2023-08-05 00:00:00.0,,,,
12290,N12290,2023-08-01 00:00:06.489297,283,,System,Posted,2023-08-05 00:00:00.0,,,,
12291,N12291,2023-08-01 00:00:06.488309,110,,System,Posted,2023-08-05 00:00:00.0,,,,
12292,N12292,2023-08-01 00:00:06.489211,221,,System,Posted,2023-08-05 00:00:00.0,,,,
12293,N12293,2023-08-01 00:00:06.489049,249,,System,Posted,2023-08-05 00:00:00.0,,,,
12294,N12294,2023-08-01 00:00:06.488969,257,,System,Posted,2023-08-05 00:00:00.0,,,,
12295,N12295,2023-08-01 00:00:06.488888,36,,System,Posted,2023-08-05 00:00:00.0,,,,
12296,N12296,2023-08-01 00:00:06.488806,86,,System,Posted,2023-08-05 00:00:00.0,,,,
12297,N12297,2023-08-01 00:00:06.488723,13,,System,Posted,2023-08-05 00:00:00.0,,,,
12298,N12298,2023-08-01 00:00:06.488642,268,,System,Posted,2023-08-05 00:00:00.0,,,,
12299,N12299,2023-08-01 00:00:06.488552,82,,System,Posted,2023-08-05 00:00:00.0,,,,
12300,N12300,2023-08-01 00:00:06.488471,109,,System,Posted,2023-08-05 00:00:00.0,,,,
12301,N12301,2023-08-01 00:00:06.489129,294,,System,Posted,2023-08-05 00:00:00.0,,,,
12302,N12302,2023-08-01 00:00:06.48644,61,,System,Posted,2023-08-05 00:00:00.0,,,,
12303,N12303,2023-08-01 00:00:06.486322,54,,System,Posted,2023-08-05 00:00:00.0,,,,
12304,N12304,2023-08-01 00:00:06.486236,73,,System,Posted,2023-08-05 00:00:00.0,,,,
12305,N12305,2023-08-01 00:00:06.483482,186,,System,Posted,2023-08-05 00:00:00.0,,,,
12306,N12306,2023-08-01 00:00:06.483374,179,,System,Posted,2023-08-05 00:00:00.0,,,,
12307,N12307,2023-08-01 00:00:06.483281,277,,System,Posted,2023-08-05 00:00:00.0,,,,
12308,N12308,2023-08-01 00:00:06.483199,258,,System,Posted,2023-08-05 00:00:00.0,,,,
12309,N12309,2023-08-01 00:00:06.483113,251,,System,Posted,2023-08-05 00:00:00.0,,,,
12310,N12310,2023-08-01 00:00:06.483009,296,,System,Posted,2023-08-05 00:00:00.0,,,,
12311,N12311,2023-08-01 00:00:06.482914,271,,System,Posted,2023-08-05 00:00:00.0,,,,
12312,N12312,2023-08-01 00:00:06.482826,253,,System,Posted,2023-08-05 00:00:00.0,,,,
12313,N12313,2023-08-01 00:00:06.483565,182,,System,Posted,2023-08-05 00:00:00.0,,,,
12314,N12314,2023-08-01 00:00:06.482738,300,,System,Posted,2023-08-05 00:00:00.0,,,,
12315,N12315,2023-08-01 00:00:06.482544,154,,System,Posted,2023-08-05 00:00:00.0,,,,
12316,N12316,2023-08-01 00:00:06.482461,209,,System,Posted,2023-08-05 00:00:00.0,,,,
12317,N12317,2023-08-01 00:00:06.482374,338,,System,Posted,2023-08-05 00:00:00.0,,,,
12318,N12318,2023-08-01 00:00:06.48229,310,,System,Posted,2023-08-05 00:00:00.0,,,,
12319,N12319,2023-08-01 00:00:06.482207,150,,System,Posted,2023-08-05 00:00:00.0,,,,
12320,N12320,2023-08-01 00:00:06.482122,304,,System,Posted,2023-08-05 00:00:00.0,,,,
12321,N12321,2023-08-01 00:00:06.482032,250,,System,Posted,2023-08-05 00:00:00.0,,,,
12322,N12322,2023-08-01 00:00:06.481926,149,,System,Posted,2023-08-05 00:00:00.0,,,,
12323,N12323,2023-08-01 00:00:06.482627,35,,System,Posted,2023-08-05 00:00:00.0,,,,
12324,N12324,2023-08-01 00:00:06.483648,176,,System,Posted,2023-08-05 00:00:00.0,,,,
12325,N12325,2023-08-01 00:00:06.48373,228,,System,Posted,2023-08-05 00:00:00.0,,,,
12326,N12326,2023-08-01 00:00:06.483819,15,,System,Posted,2023-08-05 00:00:00.0,,,,
12327,N12327,2023-08-01 00:00:06.486135,39,,System,Posted,2023-08-05 00:00:00.0,,,,
12328,N12328,2023-08-01 00:00:06.486049,74,,System,Posted,2023-08-05 00:00:00.0,,,,
12329,N12329,2023-08-01 00:00:06.485937,23,,System,Posted,2023-08-05 00:00:00.0,,,,
12330,N12330,2023-08-01 00:00:06.485778,318,,System,Posted,2023-08-05 00:00:00.0,,,,
12331,N12331,2023-08-01 00:00:06.485679,52,,System,Posted,2023-08-05 00:00:00.0,,,,
12332,N12332,2023-08-01 00:00:06.485571,65,,System,Posted,2023-08-05 00:00:00.0,,,,
12333,N12333,2023-08-01 00:00:06.485333,189,,System,Posted,2023-08-05 00:00:00.0,,,,
12334,N12334,2023-08-01 00:00:06.485239,19,,System,Posted,2023-08-05 00:00:00.0,,,,
12335,N12335,2023-08-01 00:00:06.485111,306,,System,Posted,2023-08-05 00:00:00.0,,,,
12336,N12336,2023-08-01 00:00:06.485007,222,,System,Posted,2023-08-05 00:00:00.0,,,,
12337,N12337,2023-08-01 00:00:06.484872,21,,System,Posted,2023-08-05 00:00:00.0,,,,
12338,N12338,2023-08-01 00:00:06.484764,66,,System,Posted,2023-08-05 00:00:00.0,,,,
12339,N12339,2023-08-01 00:00:06.484558,311,,System,Posted,2023-08-05 00:00:00.0,,,,
12340,N12340,2023-08-01 00:00:06.484465,313,,System,Posted,2023-08-05 00:00:00.0,,,,
12341,N12341,2023-08-01 00:00:06.484343,63,,System,Posted,2023-08-05 00:00:00.0,,,,
12342,N12342,2023-08-01 00:00:06.484246,303,,System,Posted,2023-08-05 00:00:00.0,,,,
12343,N12343,2023-08-01 00:00:06.484149,288,,System,Posted,2023-08-05 00:00:00.0,,,,
12344,N12344,2023-08-01 00:00:06.483987,9,,System,Posted,2023-08-05 00:00:00.0,,,,
12345,N12345,2023-08-01 00:00:06.4839,17,,System,Posted,2023-08-05 00:00:00.0,,,,
12346,N12346,2023-08-01 00:00:06.481718,289,,System,Posted,2023-08-05 00:00:00.0,,,,
12347,N12347,2023-08-01 00:00:06.506862,762,,System,Posted,2023-08-05 00:00:00.0,,,,
12366,N12366,2023-08-01 00:00:00.0,776,,,Posted,2023-08-01 00:00:00.0,,,,
12388,N12388,2023-09-01 00:00:06.751251,647,,System,Posted,2023-09-05 00:00:00.0,,,,
12389,N12389,2023-09-01 00:00:06.751155,641,,System,Posted,2023-09-05 00:00:00.0,,,,
12390,N12390,2023-09-01 00:00:06.751039,639,,System,Posted,2023-09-05 00:00:00.0,,,,
12391,N12391,2023-09-01 00:00:06.750951,633,,System,Posted,2023-09-05 00:00:00.0,,,,
12392,N12392,2023-09-01 00:00:06.750867,635,,System,Posted,2023-09-05 00:00:00.0,,,,
12393,N12393,2023-09-01 00:00:06.750761,636,,System,Posted,2023-09-05 00:00:00.0,,,,
12394,N12394,2023-09-01 00:00:06.750678,616,,System,Posted,2023-09-05 00:00:00.0,,,,
12395,N12395,2023-09-01 00:00:06.750595,629,,System,Posted,2023-09-05 00:00:00.0,,,,
12396,N12396,2023-09-01 00:00:06.750495,625,,System,Posted,2023-09-05 00:00:00.0,,,,
12398,N12398,2023-09-01 00:00:06.75032,622,,System,Posted,2023-09-05 00:00:00.0,,,,
12399,N12399,2023-09-01 00:00:06.750236,617,,System,Posted,2023-09-05 00:00:00.0,,,,
12400,N12400,2023-09-01 00:00:06.75015,615,,System,Posted,2023-09-05 00:00:00.0,,,,
12401,N12401,2023-09-01 00:00:06.750062,611,,System,Posted,2023-09-05 00:00:00.0,,,,
12402,N12402,2023-09-01 00:00:06.749978,610,,System,Posted,2023-09-05 00:00:00.0,,,,
12403,N12403,2023-09-01 00:00:06.751685,649,,System,Posted,2023-09-05 00:00:00.0,,,,
12404,N12404,2023-09-01 00:00:06.749893,609,,System,Posted,2023-09-05 00:00:00.0,,,,
12405,N12405,2023-09-01 00:00:06.751792,644,,System,Posted,2023-09-05 00:00:00.0,,,,
12702,N12702,2023-09-01 00:00:06.743043,212,,System,Posted,2023-09-05 00:00:00.0,,,,
12397,N12397,2023-09-01 00:00:06.75041,623,,System,Cancelled,2023-09-05 00:00:00.0,,,,
12406,N12406,2023-09-01 00:00:06.751964,651,,System,Posted,2023-09-05 00:00:00.0,,,,
12407,N12407,2023-09-01 00:00:06.753792,678,,System,Posted,2023-09-05 00:00:00.0,,,,
12408,N12408,2023-09-01 00:00:06.753588,677,,System,Posted,2023-09-05 00:00:00.0,,,,
12367,N12367,2023-07-15 00:00:00.0,777,,,Posted,2023-07-15 00:00:00.0,,,,
12409,N12409,2023-09-01 00:00:06.753508,673,,System,Posted,2023-09-05 00:00:00.0,,,,
12368,N12368,2023-08-01 00:00:00.0,777,,,Posted,2023-08-01 00:00:00.0,,,,
12410,N12410,2023-09-01 00:00:06.753427,676,,System,Posted,2023-09-05 00:00:00.0,,,,
12348,N12348,2023-07-01 00:00:00.0,750,,,Posted,2023-07-01 00:00:00.0,,,,
12411,N12411,2023-09-01 00:00:06.753345,675,,System,Posted,2023-09-05 00:00:00.0,,,,
10861,N10861,2023-05-01 00:00:04.952104,548,,System,Posted,2023-05-05 00:00:00.0,,,,
10862,N10862,2023-05-01 00:00:04.952024,547,,System,Posted,2023-05-05 00:00:00.0,,,,
10863,N10863,2023-05-01 00:00:04.953708,573,,System,Posted,2023-05-05 00:00:00.0,,,,
10864,N10864,2023-05-01 00:00:04.953795,579,,System,Posted,2023-05-05 00:00:00.0,,,,
10865,N10865,2023-05-01 00:00:04.953874,580,,System,Posted,2023-05-05 00:00:00.0,,,,
10866,N10866,2023-05-01 00:00:04.953951,581,,System,Posted,2023-05-05 00:00:00.0,,,,
10867,N10867,2023-05-01 00:00:04.955517,614,,System,Posted,2023-05-05 00:00:00.0,,,,
10868,N10868,2023-05-01 00:00:04.95544,613,,System,Posted,2023-05-05 00:00:00.0,,,,
10869,N10869,2023-05-01 00:00:04.955363,611,,System,Posted,2023-05-05 00:00:00.0,,,,
10870,N10870,2023-05-01 00:00:04.955287,610,,System,Posted,2023-05-05 00:00:00.0,,,,
10871,N10871,2023-05-01 00:00:04.95521,609,,System,Posted,2023-05-05 00:00:00.0,,,,
10872,N10872,2023-05-01 00:00:04.955134,608,,System,Posted,2023-05-05 00:00:00.0,,,,
10873,N10873,2023-05-01 00:00:04.955057,607,,System,Posted,2023-05-05 00:00:00.0,,,,
10874,N10874,2023-05-01 00:00:04.954977,605,,System,Posted,2023-05-05 00:00:00.0,,,,
10875,N10875,2023-05-01 00:00:04.954894,603,,System,Posted,2023-05-05 00:00:00.0,,,,
10876,N10876,2023-05-01 00:00:04.951944,546,,System,Posted,2023-05-05 00:00:00.0,,,,
10877,N10877,2023-05-01 00:00:04.954817,602,,System,Posted,2023-05-05 00:00:00.0,,,,
10878,N10878,2023-05-01 00:00:04.954657,597,,System,Posted,2023-05-05 00:00:00.0,,,,
10879,N10879,2023-05-01 00:00:04.954581,593,,System,Posted,2023-05-05 00:00:00.0,,,,
10880,N10880,2023-05-01 00:00:04.954503,592,,System,Posted,2023-05-05 00:00:00.0,,,,
10881,N10881,2023-05-01 00:00:04.954426,589,,System,Posted,2023-05-05 00:00:00.0,,,,
10882,N10882,2023-05-01 00:00:04.954341,586,,System,Posted,2023-05-05 00:00:00.0,,,,
10883,N10883,2023-05-01 00:00:04.954257,585,,System,Posted,2023-05-05 00:00:00.0,,,,
10884,N10884,2023-05-01 00:00:04.954182,584,,System,Posted,2023-05-05 00:00:00.0,,,,
10885,N10885,2023-05-01 00:00:04.954105,583,,System,Posted,2023-05-05 00:00:00.0,,,,
10886,N10886,2023-05-01 00:00:04.954027,555,,System,Posted,2023-05-05 00:00:00.0,,,,
10887,N10887,2023-05-01 00:00:04.954734,598,,System,Posted,2023-05-05 00:00:00.0,,,,
10888,N10888,2023-05-01 00:00:04.955599,615,,System,Posted,2023-05-05 00:00:00.0,,,,
10889,N10889,2023-05-01 00:00:04.95186,545,,System,Posted,2023-05-05 00:00:00.0,,,,
10890,N10890,2023-05-01 00:00:04.951676,538,,System,Posted,2023-05-05 00:00:00.0,,,,
10891,N10891,2023-05-01 00:00:04.949713,472,,System,Posted,2023-05-05 00:00:00.0,,,,
10892,N10892,2023-05-01 00:00:04.949624,401,,System,Posted,2023-05-05 00:00:00.0,,,,
10001,N10001,2023-02-01 00:00:00.0,182,,System,Posted,2023-02-05 00:00:00.0,,,,
10002,N10002,2023-02-01 00:00:00.0,30,,System,Posted,2023-02-05 00:00:00.0,,,,
10003,N10003,2023-02-01 00:00:00.0,43,,System,Posted,2023-02-05 00:00:00.0,,,,
10004,N10004,2023-02-01 00:00:00.0,72,,System,Posted,2023-02-05 00:00:00.0,,,,
10005,N10005,2023-02-01 00:00:00.0,280,,System,Posted,2023-02-05 00:00:00.0,,,,
10006,N10006,2023-02-01 00:00:00.0,34,,System,Posted,2023-02-05 00:00:00.0,,,,
10007,N10007,2023-02-01 00:00:00.0,61,,System,Posted,2023-02-05 00:00:00.0,,,,
10008,N10008,2023-02-01 00:00:00.0,54,,System,Posted,2023-02-05 00:00:00.0,,,,
10009,N10009,2023-02-01 00:00:00.0,73,,System,Posted,2023-02-05 00:00:00.0,,,,
10010,N10010,2023-02-01 00:00:00.0,39,,System,Posted,2023-02-05 00:00:00.0,,,,
10011,N10011,2023-02-01 00:00:00.0,55,,System,Posted,2023-02-05 00:00:00.0,,,,
10012,N10012,2023-02-01 00:00:00.0,37,,System,Posted,2023-02-05 00:00:00.0,,,,
10013,N10013,2023-02-01 00:00:00.0,331,,System,Posted,2023-02-05 00:00:00.0,,,,
10014,N10014,2023-02-01 00:00:00.0,186,,System,Posted,2023-02-05 00:00:00.0,,,,
10015,N10015,2023-02-01 00:00:00.0,277,,System,Posted,2023-02-05 00:00:00.0,,,,
